,taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,kingdom,phylum,class,order,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,modified,namePublishedIn,scientificNameID,verbatimTaxonRank,taxonRemarks,higherClassification
528,944157,944156.0,,"Sapajus macrocephalus (Spix, 1823)","(Spix, 1823)",Animalia,Chordata,Mammalia,Primates,,Cebidae,Sapajus,,macrocephalus,,species,heterotypicSynonym,2021-03-29,,944157,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
529,944390,944156.0,,"Cebus capillatus Gray, 1865","Gray, 1865",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,capillatus,,species,heterotypicSynonym,2021-03-29,,944390,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
530,944392,944156.0,,"Cebus cirrifer É. Geoffroy Saint-Hilaire, 1812","É. Geoffroy Saint-Hilaire, 1812",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,cirrifer,,species,heterotypicSynonym,2021-03-29,,944392,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
531,944393,944156.0,,"Cebus crassiceps Pucheran, 1857","Pucheran, 1857",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,crassiceps,,species,heterotypicSynonym,2021-03-29,,944393,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
532,944394,944156.0,,"Cebus cristatus G. Cuvier, 1829","G. Cuvier, 1829",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,cristatus,,species,heterotypicSynonym,2021-03-29,,944394,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
533,944396,944156.0,,"Cebus frontatus Kuhl, 1820","Kuhl, 1820",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,frontatus,,species,heterotypicSynonym,2021-03-29,,944396,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
534,944398,944156.0,,"Cebus leucogenys Gray, 1866","Gray, 1866",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,leucogenys,,species,heterotypicSynonym,2021-03-29,,944398,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
535,944400,944156.0,,"Cebus lunatus Kuhl, 1820","Kuhl, 1820",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,lunatus,,species,heterotypicSynonym,2021-03-29,,944400,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
536,944401,944156.0,,"Cebus monachus F. Cuvier, 1820","F. Cuvier, 1820",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,monachus,,species,heterotypicSynonym,2021-03-29,,944401,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
537,944402,944156.0,,"Cebus niger É. Geoffroy Saint-Hilaire, 1812","É. Geoffroy Saint-Hilaire, 1812",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,niger,,species,heterotypicSynonym,2021-03-29,,944402,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
538,944405,944156.0,,"Cebus subcristatus Gray, 1865","Gray, 1865",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,subcristatus,,species,heterotypicSynonym,2021-03-29,,944405,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
539,944406,944156.0,,"Simia variegata Humboldt, 1812","Humboldt, 1812",Animalia,Chordata,Mammalia,Primates,,Cebidae,Simia,,variegata,,species,heterotypicSynonym,2021-03-29,,944406,,"Wilson & Reeder, eds. (2005): Comments:  Name belongs to this species or another species of the same species group but is impossible to allocate to a subspecies according to Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
540,944792,944156.0,,"Cebus azarae Rengger, 1830","Rengger, 1830",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,azarae,,species,heterotypicSynonym,2021-03-29,,944792,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
541,944793,944156.0,,"Cebus versuta Elliot, 1910","Elliot, 1910",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,versuta,,species,heterotypicSynonym,2021-03-29,"Elliot, D. G. 1910-01-01. Descriptions of new species of monkeys of the genera Galago, Cebus, Alouatta, and Cercopithecus. Annals and Magazine of Natural History: Zoology, Botany, and Geology, series 8, vol. 5, no. 25. 77-83. Available online at https://www.biodiversitylibrary.org/page/16094496.",944793,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
542,945388,944156.0,,"Cebus apella macrocephalus Spix, 1823","Spix, 1823",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,macrocephalus,subspecies,heterotypicSynonym,2021-03-29,,945388,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
543,945389,944156.0,,"Cebus apella magnus Pusch, 1941","Pusch, 1941",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,magnus,subspecies,heterotypicSynonym,2021-03-29,,945389,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
544,945390,944156.0,,"Cebus apella maranonis Pusch, 1941","Pusch, 1941",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,maranonis,subspecies,heterotypicSynonym,2021-03-29,,945390,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
545,945392,944156.0,,"Cebus apella peruanus Thomas, 1901","Thomas, 1901",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,peruanus,subspecies,heterotypicSynonym,2021-03-29,,945392,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
546,945393,944156.0,,"Cebus apella tocantinus Lönnberg, 1939","Lönnberg, 1939",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,tocantinus,subspecies,heterotypicSynonym,2021-03-29,,945393,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
547,945394,944156.0,,"Cebus apella chacoensis Pusch, 1941","Pusch, 1941",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,chacoensis,subspecies,heterotypicSynonym,2021-03-29,,945394,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
548,945395,944156.0,,"Cebus libidinosus juruanus Lönnberg, 1939","Lönnberg, 1939",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,libidinosus,juruanus,subspecies,heterotypicSynonym,2021-03-29,,945395,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
549,945396,944156.0,,"Cebus apella morrulus Pusch, 1941","Pusch, 1941",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,apella,morrulus,subspecies,heterotypicSynonym,2021-03-29,,945396,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
550,945397,944156.0,,"Cebus libidinosus pallidus Gray, 1866","Gray, 1866",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,libidinosus,pallidus,subspecies,heterotypicSynonym,2021-03-29,,945397,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
551,945398,944156.0,,"Cebus libidinosus paraguayanus Fischer, 1829","Fischer, 1829",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,libidinosus,paraguayanus,subspecies,heterotypicSynonym,2021-03-29,,945398,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
552,945399,944156.0,,"Cebus libidinosus sagitta Pusch, 1941","Pusch, 1941",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,libidinosus,sagitta,subspecies,heterotypicSynonym,2021-03-29,,945399,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Sapajus
553,944158,,572816.0,"Cebus yuracus Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,yuracus,,species,valid,2021-03-29,,944158,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
554,944159,,572816.0,"Cebus cuscinus Thomas, 1901","Thomas, 1901",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,cuscinus,,species,valid,2021-03-29,,944159,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
555,945380,944159.0,,"Cebus albifrons cuscinus Thomas, 1901","Thomas, 1901",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,cuscinus,subspecies,homotypicSynonym,2021-03-29,,945380,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
556,945385,944159.0,,"Cebus albifrons yuracus Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,yuracus,subspecies,heterotypicSynonym,2021-03-29,,945385,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
557,944160,,572816.0,"Cebus unicolor Spix, 1823","Spix, 1823",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,unicolor,,species,valid,2021-03-29,,944160,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
558,944767,944160.0,,"Cebus flavescens Gray, 1865","Gray, 1865",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,flavescens,,species,heterotypicSynonym,2021-03-29,,944767,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
559,944768,944160.0,,"Cebus chrysopus Lesson, 1827","Lesson, 1827",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,chrysopus,,species,heterotypicSynonym,2021-03-29,,944768,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
560,945383,944160.0,,"Cebus albifrons unicolor Spix, 1823","Spix, 1823",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,unicolor,subspecies,homotypicSynonym,2021-03-29,,945383,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
561,944161,,572816.0,"Cebus kaapori Queiroz, 1992","Queiroz, 1992",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,kaapori,,species,valid,2021-03-29,,944161,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Vulnerable C. olivaceus kaapori.Wilson & Reeder, eds. (2005): Comments:  C. capucinus species group.David Nicolson - ITIS Data Development Coordinator: Rylands (3/2021 email) advised that current work indicates that three taxa of Cebus (olivaceus, castaneus and kaapori) should all be either treated as full species or as subspecies of C. olivaceus, and suggested that ITIS list them as full species pending the publication of the work in question",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
562,944162,,572816.0,"Cebus brunneus Allen, 1914","Allen, 1914",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,brunneus,,species,valid,2021-03-29,,944162,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
563,944163,,572816.0,"Cebus leucocephalus Gray, 1865","Gray, 1865",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,leucocephalus,,species,valid,2021-03-29,,944163,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
564,945377,944163.0,,"Cebus albifrons adustus Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,adustus,subspecies,heterotypicSynonym,2021-03-29,,945377,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
565,944164,,572816.0,"Cebus cesarae Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,cesarae,,species,valid,2021-03-29,,944164,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
566,945379,944164.0,,"Cebus albifrons cesarae Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,cesarae,subspecies,homotypicSynonym,2021-03-29,,945379,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
567,945381,944164.0,,"Cebus albifrons pleei Hershkovitz, 1949","Hershkovitz, 1949",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,pleei,subspecies,heterotypicSynonym,2021-03-29,,945381,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
568,944165,,572816.0,"Cebus versicolor Pucheran, 1845","Pucheran, 1845",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,versicolor,,species,valid,2021-03-29,,944165,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
569,945384,944165.0,,"Cebus albifrons versicolor Pucheran, 1845","Pucheran, 1845",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,versicolor,subspecies,homotypicSynonym,2021-03-29,,945384,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
570,944166,,572816.0,"Cebus malitiosus Elliot, 1909","Elliot, 1909",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,malitiosus,,species,valid,2021-03-29,,944166,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
571,944167,,572816.0,"Cebus aequatorialis J. A. Allen, 1914","J. A. Allen, 1914",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,aequatorialis,,species,valid,2021-03-29,,944167,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
572,945378,944167.0,,"Cebus albifrons aequatorialis J. A. Allen, 1914","J. A. Allen, 1914",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,albifrons,aequatorialis,subspecies,homotypicSynonym,2021-03-29,,945378,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
573,944168,,572816.0,"Cebus imitator Thomas, 1903","Thomas, 1903",Animalia,Chordata,Mammalia,Primates,,Cebidae,Cebus,,imitator,,species,valid,2021-03-29,,944168,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cebidae|Cebinae|Cebus
574,944169,,572811.0,"Aotus griseimembra Elliot, 1912","Elliot, 1912",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,griseimembra,,species,valid,2021-03-29,,944169,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
575,944711,944169.0,,"Aotus bipunstatus Bole, 1937","Bole, 1937",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,bipunstatus,,species,heterotypicSynonym,2021-03-29,,944711,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
576,945370,944169.0,,"Aotus lemurinus griseimembra Elliot, 1912","Elliot, 1912",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,lemurinus,griseimembra,subspecies,homotypicSynonym,2021-03-29,,945370,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
577,944170,,572811.0,"Aotus zonalis Goldman, 1914","Goldman, 1914",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,zonalis,,species,valid,2021-03-29,,944170,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
578,945371,944170.0,,"Aotus lemurinus zonalis Goldman, 1914","Goldman, 1914",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,lemurinus,zonalis,subspecies,homotypicSynonym,2021-03-29,,945371,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
579,944171,,572811.0,"Aotus jorgehernandezi Defler and Bueno, 2007","Defler and Bueno, 2007",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,jorgehernandezi,,species,valid,2021-03-29,,944171,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
580,944172,,572811.0,"Aotus azarae (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,azarae,,species,valid,2021-03-29,,944172,,"Wilson & Reeder, eds. (2005): Comments:  Red-necked species group. Pieczarka and Nagamuchi (1988) proposed that infulatus may be conspecific with A. azarae; followed by Ford (1994) and Groves (2001c). Groves (1993) changed the form of the name to azarai in accordance with Art. 31 of the International Code of Zoological Nomenclature (International Commission on Zoological Nomenclature, 1985d), but D. Brandon-Jones (pers. comm.) pointed out that Art. 31.1.3 recommends that the original spelling be preserved.Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Lower Risk (lc)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
581,572943,944172.0,,"Aotus azarai (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Aotidae,Aotus,,azarai,,species,homotypicSynonym,2021-03-29,,572943,,"Wilson & Reeder, eds. (2005): Groves (1993) changed the form of the name to azarai in accordance with Art. 31 of the International Code of Zoological Nomenclature (International Commission on Zoological Nomenclature, 1985d), but D. Brandon-Jones (pers. comm.) pointed out that Art. 31.1.3 recommends that the original spelling be preserved",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
582,1147546,944172.0,,"Simia azarae Humboldt, 1812","Humboldt, 1812",Animalia,Chordata,Mammalia,Primates,,Aotidae,Simia,,azarae,,species,homotypicSynonym,2021-03-29,"Humboldt, A. de. 1812-01-01. Tableau Synoptique des Singes de l'Amérique. Recueil d'observations de zoologie et d'anatomie comparée, faites dans l'Océan [...], vol. 1. 353-363. F. Schoell et G. Dufour. Paris, France. Voyage de Humboldt et Bonpland, part 2, vol. 1. Available online at https://books.google.com/books?id=u4RRAAAAYAAJ&pg=PA353 and https://hdl.handle.net/2027/nyp.33433035237191?urlappend=%3Bseq=371.",1147546,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Aotidae|Aotus
583,944174,1025120.0,,"Callicebus vieirai Gualda-Barros, Nascimento and Amaral, 2012","Gualda-Barros, Nascimento and Amaral, 2012",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Callicebus,,vieirai,,species,homotypicSynonym,2021-03-29,,944174,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Callicebinae|Plecturocebus
584,944175,1025132.0,,"Callicebus aureipalatii Wallace, Gómez, A. M. Felton and A. Felton, 2006","Wallace, Gómez, A. M. Felton and A. Felton, 2006",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Callicebus,,aureipalatii,,species,homotypicSynonym,2021-03-29,,944175,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Callicebinae|Plecturocebus
585,944176,,572818.0,"Chiropotes chiropotes (Humboldt, 1811)","(Humboldt, 1811)",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Chiropotes,,chiropotes,,species,valid,2021-03-29,,944176,,"Wilson & Reeder, eds. (2005): Comments:  A distinct species, not a subspecies of C. satanas, and does not include israelita as a synonym, according to Bonvicino et al. (2003b).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; status not known",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
